2.820947917738781396e-01 0.000000000000000000e+00 3.225465754157373910e-01 0.000000000000000000e+00 1.750994803333326966e-01 0.000000000000000000e+00 -3.225465754157373910e-01 0.000000000000000000e+00 3.366659382360662756e-01 0.000000000000000000e+00 2.584678910205611135e-01 0.000000000000000000e+00 -1.938766319486791845e-01 0.000000000000000000e+00 -2.584678910205611690e-01 0.000000000000000000e+00 3.366659382360663311e-01 0.000000000000000000e+00 3.394879094574889122e-01 0.000000000000000000e+00 3.192106416955712289e-01 0.000000000000000000e+00 -1.079722430846940667e-01 0.000000000000000000e+00 -3.153273559162353967e-01 0.000000000000000000e+00 1.079722430846940667e-01 0.000000000000000000e+00 3.192106416955712289e-01 0.000000000000000000e+00 -3.394879094574889122e-01 0.000000000000000000e+00 3.361648577002738225e-01 0.000000000000000000e+00 3.649847580231028177e-01 0.000000000000000000e+00 -2.944969538054507605e-02 0.000000000000000000e+00 -3.325444541645518060e-01 0.000000000000000000e+00 -2.914921135570715249e-02 0.000000000000000000e+00 3.325444541645517504e-01 0.000000000000000000e+00 -2.944969538054507258e-02 0.000000000000000000e+00 -3.649847580231028177e-01 0.000000000000000000e+00 3.361648577002738225e-01 0.000000000000000000e+00
2.820947917738781396e-01 0.000000000000000000e+00 2.929956556923497546e-01 -1.830840054847270304e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -2.929956556923497546e-01 -1.830840054847270304e-01 1.693314649159413932e-01 -3.471809530174044256e-01 0.000000000000000000e+00 0.000000000000000000e+00 -3.153915652525200453e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.693314649159414209e-01 3.471809530174044811e-01 -4.361176512298944874e-02 -4.149382278720747386e-01 0.000000000000000000e+00 0.000000000000000000e+00 -2.740723398534886668e-01 1.712594053805223948e-01 -3.808410010200274321e-17 0.000000000000000000e+00 2.740723398534886668e-01 1.712594053805223948e-01 -0.000000000000000000e+00 0.000000000000000000e+00 4.361176512298943486e-02 -4.149382278720746275e-01 -2.724503303105137997e-01 -3.487205204691825045e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.466453502772386841e-01 3.006675250231639618e-01 -3.439305140354278524e-17 2.149116374071596579e-17 3.173566407456129279e-01 0.000000000000000000e+00 3.439305140354277292e-17 2.149116374071595963e-17 -1.466453502772386563e-01 -3.006675250231639618e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -2.724503303105137997e-01 3.487205204691825045e-01
2.820947917738781396e-01 0.000000000000000000e+00 3.225465754157373910e-01 0.000000000000000000e+00 -1.750994803333325855e-01 0.000000000000000000e+00 -3.225465754157373910e-01 0.000000000000000000e+00 3.366659382360662756e-01 0.000000000000000000e+00 -2.584678910205609470e-01 0.000000000000000000e+00 -1.938766319486792677e-01 0.000000000000000000e+00 2.584678910205610025e-01 0.000000000000000000e+00 3.366659382360663311e-01 0.000000000000000000e+00 3.394879094574889122e-01 0.000000000000000000e+00 -3.192106416955710624e-01 0.000000000000000000e+00 -1.079722430846942471e-01 0.000000000000000000e+00 3.153273559162353412e-01 0.000000000000000000e+00 1.079722430846942610e-01 0.000000000000000000e+00 -3.192106416955710624e-01 0.000000000000000000e+00 -3.394879094574889122e-01 0.000000000000000000e+00 3.361648577002738225e-01 0.000000000000000000e+00 -3.649847580231025956e-01 0.000000000000000000e+00 -2.944969538054535360e-02 0.000000000000000000e+00 3.325444541645516949e-01 0.000000000000000000e+00 -2.914921135570692004e-02 0.000000000000000000e+00 -3.325444541645516394e-01 0.000000000000000000e+00 -2.944969538054535360e-02 0.000000000000000000e+00 3.649847580231025956e-01 0.000000000000000000e+00 3.361648577002738225e-01 0.000000000000000000e+00
2.820947917738781396e-01 0.000000000000000000e+00 2.929956556923497546e-01 1.830840054847270582e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -2.929956556923497546e-01 1.830840054847270582e-01 1.693314649159412821e-01 3.471809530174044811e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -3.153915652525200453e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.693314649159413099e-01 -3.471809530174045366e-01 -4.361176512298919894e-02 4.149382278720747941e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -2.740723398534886668e-01 -1.712594053805224226e-01 -3.808410010200274321e-17 0.000000000000000000e+00 2.740723398534886668e-01 -1.712594053805224226e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.361176512298918506e-02 4.149382278720746831e-01 -2.724503303105139662e-01 3.487205204691823379e-01 0.000000000000000000e+00 -0.000000000000000000e+00 -1.466453502772386008e-01 -3.006675250231640173e-01 -3.439305140354278524e-17 -2.149116374071596888e-17 3.173566407456129279e-01 0.000000000000000000e+00 3.439305140354277292e-17 -2.149116374071596271e-17 -1.466453502772385731e-01 3.006675250231639618e-01 0.000000000000000000e+00 -0.000000000000000000e+00 -2.724503303105139662e-01 -3.487205204691823934e-01
2.820947917738781396e-01 0.000000000000000000e+00 1.830840054847270582e-01 0.000000000000000000e+00 4.143584299965186180e-01 0.000000000000000000e+00 -1.830840054847270582e-01 0.000000000000000000e+00 1.084713685536241312e-01 0.000000000000000000e+00 3.471809530174044256e-01 0.000000000000000000e+00 3.650836258472838214e-01 0.000000000000000000e+00 -3.471809530174044811e-01 0.000000000000000000e+00 1.084713685536241312e-01 0.000000000000000000e+00 6.208664926201843542e-02 0.000000000000000000e+00 2.433798522305487266e-01 0.000000000000000000e+00 4.445770629084712655e-01 0.000000000000000000e+00 1.885941730708839137e-01 0.000000000000000000e+00 -4.445770629084713210e-01 0.000000000000000000e+00 2.433798522305486989e-01 0.000000000000000000e+00 -6.208664926201843542e-02 0.000000000000000000e+00 3.489668643867171322e-02 0.000000000000000000e+00 1.579573941101594936e-01 0.000000000000000000e+00 3.789778567103666562e-01 0.000000000000000000e+00 4.325002007465199028e-01 0.000000000000000000e+00 -4.999330666659081851e-02 0.000000000000000000e+00 -4.325002007465198473e-01 0.000000000000000000e+00 3.789778567103666562e-01 0.000000000000000000e+00 -1.579573941101594658e-01 0.000000000000000000e+00 3.489668643867171322e-02 0.000000000000000000e+00
2.820947917738781396e-01 0.000000000000000000e+00 2.001198732350066845e-01 -2.001198732350066289e-01 2.802508875694463830e-01 0.000000000000000000e+00 -2.001198732350066845e-01 -2.001198732350066289e-01 1.587104777387092245e-17 -2.591938799810845628e-01 2.566649245196503948e-01 -2.566649245196503948e-01 -4.109619900800839422e-03 0.000000000000000000e+00 -2.566649245196504503e-01 -2.566649245196503948e-01 1.587104777387092245e-17 2.591938799810845628e-01 -1.621614650262998836e-01 -1.621614650262999113e-01 2.408495949584088943e-17 -3.933372383385932425e-01 1.207313484865711745e-01 -1.207313484865711606e-01 -2.900419585275958445e-01 0.000000000000000000e+00 -1.207313484865712022e-01 -1.207313484865711745e-01 2.408495949584088943e-17 3.933372383385932425e-01 1.621614650262998836e-01 -1.621614650262999113e-01 -1.992523433717870163e-01 -2.440137445328683223e-17 -2.790359856697496865e-01 -2.790359856697496865e-01 1.790841488953040538e-17 -2.924666099972488831e-01 -1.095617249768382623e-01 1.095617249768382484e-01 -3.259776124127384822e-01 0.000000000000000000e+00 1.095617249768382345e-01 1.095617249768382206e-01 1.790841488953040538e-17 2.924666099972488831e-01 2.790359856697496310e-01 -2.790359856697496865e-01 -1.992523433717870440e-01 2.440137445328683531e-17
2.820947917738781396e-01 0.000000000000000000e+00 1.238140299259400251e-01 -3.225465754157373355e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -1.238140299259400251e-01 -3.225465754157373355e-01 -2.870576744489428678e-01 -2.584678910205610025e-01 0.000000000000000000e+00 0.000000000000000000e+00 -3.153915652525200453e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.870576744489429233e-01 2.584678910205610025e-01 -3.717491489036277019e-01 1.894156521942921834e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.158174199146608102e-01 3.017146941207329292e-01 -3.808410010200274321e-17 0.000000000000000000e+00 1.158174199146608102e-01 3.017146941207329292e-01 0.000000000000000000e+00 -0.000000000000000000e+00 3.717491489036275909e-01 1.894156521942921556e-01 4.625726228697094045e-02 4.401084520528092958e-01 0.000000000000000000e+00 -0.000000000000000000e+00 2.485992384240677255e-01 2.238397596863936634e-01 -1.453380694556771632e-17 3.786186154226927184e-17 3.173566407456129279e-01 0.000000000000000000e+00 1.453380694556771324e-17 3.786186154226925952e-17 2.485992384240676978e-01 -2.238397596863936356e-01 0.000000000000000000e+00 -0.000000000000000000e+00 4.625726228697094738e-02 -4.401084520528093513e-01
2.820947917738781396e-01 0.000000000000000000e+00 2.001198732350066845e-01 -2.001198732350066289e-01 -2.802508875694464385e-01 0.000000000000000000e+00 -2.001198732350066845e-01 -2.001198732350066289e-01 1.587104777387092245e-17 -2.591938799810845628e-01 -2.566649245196504503e-01 2.566649245196503948e-01 -4.109619900800698909e-03 0.000000000000000000e+00 2.566649245196505058e-01 2.566649245196504503e-01 1.587104777387092245e-17 2.591938799810845628e-01 -1.621614650262998836e-01 -1.621614650262999113e-01 -2.408495949584088943e-17 3.933372383385932425e-01 1.207313484865712577e-01 -1.207313484865712300e-01 2.900419585275957890e-01 0.000000000000000000e+00 -1.207313484865712577e-01 -1.207313484865712300e-01 -2.408495949584089251e-17 -3.933372383385932980e-01 1.621614650262998836e-01 -1.621614650262999113e-01 -1.992523433717870163e-01 -2.440137445328683223e-17 2.790359856697496865e-01 2.790359856697497420e-01 1.790841488953041462e-17 -2.924666099972489941e-01 1.095617249768382068e-01 -1.095617249768381790e-01 -3.259776124127384267e-01 0.000000000000000000e+00 -1.095617249768381790e-01 -1.095617249768381651e-01 1.790841488953041154e-17 2.924666099972489386e-01 -2.790359856697496865e-01 2.790359856697497420e-01 -1.992523433717870440e-01 2.440137445328683531e-17
2.820947917738781396e-01 0.000000000000000000e+00 1.830840054847270582e-01 0.000000000000000000e+00 -4.143584299965186735e-01 0.000000000000000000e+00 -1.830840054847270582e-01 0.000000000000000000e+00 1.084713685536241312e-01 0.000000000000000000e+00 -3.471809530174044256e-01 0.000000000000000000e+00 3.650836258472840434e-01 0.000000000000000000e+00 3.471809530174044811e-01 0.000000000000000000e+00 1.084713685536241312e-01 0.000000000000000000e+00 6.208664926201843542e-02 0.000000000000000000e+00 -2.433798522305487266e-01 0.000000000000000000e+00 4.445770629084712655e-01 0.000000000000000000e+00 -1.885941730708840802e-01 0.000000000000000000e+00 -4.445770629084713210e-01 0.000000000000000000e+00 -2.433798522305487266e-01 0.000000000000000000e+00 -6.208664926201843542e-02 0.000000000000000000e+00 3.489668643867171322e-02 0.000000000000000000e+00 -1.579573941101595214e-01 0.000000000000000000e+00 3.789778567103667672e-01 0.000000000000000000e+00 -4.325002007465199028e-01 0.000000000000000000e+00 -4.999330666659067973e-02 0.000000000000000000e+00 4.325002007465198473e-01 0.000000000000000000e+00 3.789778567103667672e-01 0.000000000000000000e+00 1.579573941101594936e-01 0.000000000000000000e+00 3.489668643867171322e-02 0.000000000000000000e+00
2.820947917738781396e-01 0.000000000000000000e+00 2.001198732350066012e-01 2.001198732350067122e-01 -2.802508875694464385e-01 0.000000000000000000e+00 -2.001198732350066012e-01 2.001198732350067122e-01 -1.110973344170964603e-16 2.591938799810845628e-01 -2.566649245196503948e-01 -2.566649245196505058e-01 -4.109619900800698909e-03 0.000000000000000000e+00 2.566649245196503948e-01 -2.566649245196505058e-01 -1.110973344170964603e-16 -2.591938799810845628e-01 -1.621614650262998558e-01 1.621614650262999113e-01 1.685947164708862136e-16 -3.933372383385932425e-01 1.207313484865712161e-01 1.207313484865712716e-01 2.900419585275957890e-01 0.000000000000000000e+00 -1.207313484865712161e-01 1.207313484865712716e-01 1.685947164708862383e-16 3.933372383385932980e-01 1.621614650262998558e-01 1.621614650262999113e-01 -1.992523433717870163e-01 -1.708096211730078195e-16 2.790359856697496310e-01 -2.790359856697497976e-01 -1.253589042267128900e-16 2.924666099972489941e-01 1.095617249768381651e-01 1.095617249768382206e-01 -3.259776124127384267e-01 0.000000000000000000e+00 -1.095617249768381513e-01 1.095617249768381929e-01 -1.253589042267128654e-16 -2.924666099972489386e-01 -2.790359856697496310e-01 -2.790359856697497976e-01 -1.992523433717870440e-01 1.708096211730078441e-16
